,track_popularity,duration_ms
9363,19,225187
9364,51,205920
9365,11,487373
9366,37,246320
9367,50,271031
9368,51,209067
9369,97,245426
9370,2,210187
9371,72,158602
9372,0,158907
9373,38,352733
9374,41,311080
9375,76,285653
9376,80,218093
9377,41,212950
9378,25,388733
9379,36,287600
9380,0,192857
9381,77,252534
9382,65,180952
9383,0,206639
9384,29,222307
9385,59,238076
9386,61,176975
9387,1,219925
9388,30,253987
9389,72,175961
9390,20,255093
9391,63,189866
9392,77,206880
9393,0,184280
9394,71,214400
9395,4,241360
9396,54,182440
9397,64,206507
9398,80,269000
9399,19,427107
9400,57,277000
9401,30,115000
9402,54,219225
9403,65,272107
9404,58,304467
9405,54,181875
9406,33,217475
9407,42,177638
9408,51,242840
9409,57,223800
9410,59,158741
9411,0,278003
9412,42,184910
9413,73,210013
9414,53,287027
9415,65,234480
9416,40,214615
9417,69,278973
9418,76,203507
9419,0,254080
9420,51,219736
9421,56,219373
9422,59,169293
9423,0,198462
9424,46,220240
9425,64,181658
9426,59,223592
9427,9,288864
9428,1,322907
9429,0,211027
9430,30,381187
9431,70,219573
9432,15,222293
9433,65,256120
9434,49,226711
9435,21,191293
9436,19,206560
9437,52,238891
9438,7,221273
9439,14,313027
9440,41,246933
9441,28,200363
9442,65,176627
9443,58,180840
9444,61,255987
9445,28,205373
9446,31,108800
9447,3,264613
9448,40,260907
9449,71,261853
9450,68,213312
9451,82,181145
9452,8,166138
9453,63,167002
9454,73,189133
9455,43,206440
9456,61,295373
9457,52,186053
9458,82,391376
9459,74,279213
9460,59,224933
9461,43,213223
9462,67,168508
9463,2,258493
9464,31,245347
9465,1,219240
9466,44,226763
9467,46,332307
9468,77,251467
9469,37,217187
9470,0,246519
9471,44,211439
9472,43,352760
9473,34,228307
9474,69,200347
9475,56,238733
9476,0,320973
9477,15,288160
9478,43,260773
9479,69,224427
9480,33,177600
9481,56,216000
9482,70,188324
9483,62,187013
9484,49,305960
9485,74,224573
9486,0,280840
9487,32,185333
9488,0,267973
9489,48,170400
9490,95,210427
9491,50,194992
9492,55,278333
9493,80,248431
9494,39,177346
9495,1,189027
9496,38,273515
9497,64,329667
9498,20,228197
9499,70,186680
9500,0,224840
9501,33,253227
9502,42,149880
9503,46,198947
9504,8,198280
9505,71,224743
9506,66,226440
9507,45,271531
9508,85,203569
9509,33,198939
9510,43,209755
9511,42,171562
9512,70,427800
9513,20,191600
9514,0,406575
9515,0,263000
9516,61,193110
9517,38,266947
9518,47,265067
9519,67,210000
9520,10,218440
9521,1,220853
9522,47,280027
9523,61,138759
9524,65,183693
9525,36,172167
9526,49,188911
9527,0,287267
9528,46,195707
9529,51,212640
9530,0,256360
9531,39,249880
9532,61,210035
9533,62,248471
9534,1,258680
9535,63,308006
9536,0,264680
9537,68,238240
9538,65,261000
9539,0,197627
9540,50,142163
9541,42,294093
9542,35,172443
9543,2,289973
9544,32,209587
9545,0,214320
9546,77,230227
9547,8,186267
9548,70,278027
9549,63,206267
9550,51,292067
9551,42,397000
9552,78,220800
9553,45,223440
9554,51,244615
9555,56,216067
9556,52,195294
9557,73,254493
9558,57,263973
9559,26,240600
9560,62,157253
9561,74,266720
9562,48,405933
9563,61,337333
9564,0,228750
9565,71,260173
9566,61,203440
9567,10,241307
9568,0,183853
9569,61,193181
9570,22,298125
9571,51,187636
9572,46,173250
9573,39,237373
9574,0,454000
9575,52,195136
9576,5,208293
9577,51,194359
9578,0,202733
9579,79,194613
9580,61,204989
9581,8,227093
9582,79,170640
9583,33,187966
9584,58,379240
9585,59,283133
9586,53,336307
9587,73,201680
9588,37,247387
9589,43,191147
9590,78,157520
9591,63,164280
9592,49,191954
9593,74,124056
9594,56,324307
9595,59,196638
9596,69,188375
9597,7,237547
9598,29,57373
9599,61,145574
9600,13,222866
9601,40,251559
9602,47,210634
9603,81,233654
9604,65,208330
9605,47,225245
9606,0,163081
9607,67,248160
9608,41,386784
9609,7,202827
9610,54,194387
9611,0,311213
9612,17,183839
9613,3,276132
9614,67,246040
9615,50,221840
9616,41,217200
9617,54,204783
9618,2,283107
9619,38,265494
9620,50,251467
9621,49,206173
9622,56,176855
9623,13,219375
9624,49,241627
9625,22,324120
9626,32,167093
9627,53,166000
9628,0,239531
9629,68,231480
9630,29,288765
9631,8,274213
9632,57,250640
9633,6,278773
9634,64,202587
9635,66,220930
9636,69,152722
9637,56,175059
9638,59,266987
9639,13,238360
9640,45,245087
9641,71,205600
9642,78,234707
9643,22,180952
9644,49,263453
9645,79,201707
9646,57,193787
9647,54,200000
9648,62,129012
9649,3,219640
9650,72,216600
9651,72,211933
9652,54,252693
9653,50,216333
9654,34,193594
9655,2,217500
9656,1,168196
9657,43,212993
9658,30,278893
9659,66,263795
9660,63,222080
9661,56,198867
9662,69,154456
9663,22,172857
9664,43,187408
9665,1,295358
9666,6,173547
9667,54,194989
9668,17,260320
9669,57,231093
9670,36,222621
9671,71,190700
9672,35,248440
9673,29,254707
9674,53,206200
9675,12,277509
9676,64,299147
9677,67,230625
9678,1,232500
9679,53,202040
9680,78,194686
9681,0,190345
9682,13,275360
9683,52,310267
9684,26,285439
9685,72,150000
9686,8,308267
9687,41,216733
9688,46,150857
9689,30,226227
9690,69,196480
9691,31,274560
9692,49,226000
9693,43,202498
9694,68,192053
9695,59,181935
9696,52,279667
9697,78,264483
9698,22,169440
9699,68,207273
9700,64,255573
9701,7,221933
9702,53,346627
9703,1,220787
9704,73,220867
9705,60,190476
9706,0,222227
9707,36,266640
9708,46,255025
9709,66,218776
9710,11,247867
9711,61,418507
9712,0,493500
9713,55,272507
9714,53,326000
9715,54,224960
9716,43,262507
9717,61,126120
9718,34,178733
9719,62,304747
9720,45,191250
9721,19,169068
9722,55,177466
9723,51,178693
9724,0,190080
9725,40,219745
9726,81,262231
9727,70,157000
9728,0,214707
9729,46,223773
9730,47,228827
9731,4,166707
9732,34,337500
9733,0,255806
9734,32,220088
9735,37,285000
9736,35,231853
9737,78,174933
9738,63,217619
9739,0,272893
9740,49,186067
9741,68,184134
9742,55,206379
9743,0,301707
9744,2,244507
9745,34,204907
9746,62,166667
9747,0,327533
9748,77,220733
9749,42,179500
9750,67,219120
9751,53,304280
9752,1,291120
9753,78,231920
9754,47,291613
9755,3,233337
9756,54,187778
9757,15,177200
9758,19,264507
9759,0,261493
9760,0,225600
9761,36,133813
9762,62,240000
9763,0,271013
9764,47,172221
9765,57,230973
9766,66,250973
9767,50,273973
9768,28,193714
9769,1,335630
9770,24,219521
9771,57,233333
9772,43,202535
9773,49,198987
9774,15,236787
9775,58,194507
9776,55,325909
9777,0,207573
9778,3,211278
9779,63,220960
9780,3,270960
9781,56,233867
9782,47,169733
9783,76,221176
9784,74,250189
9785,1,167653
9786,68,312400
9787,81,329733
9788,27,203680
9789,32,148147
9790,47,206853
9791,20,231400
9792,79,176133
9793,0,176118
9794,53,262800
9795,62,144522
9796,32,399053
9797,35,168159
9798,57,159560
9799,52,243840
9800,4,193399
9801,55,237373
9802,51,187547
9803,0,214254
9804,0,139600
9805,80,275987
9806,41,258229
9807,32,245480
9808,25,308573
9809,56,221640
9810,68,290573
9811,0,186905
9812,58,191829
9813,61,348945
9814,0,236308
9815,64,221387
9816,40,273173
9817,37,184059
9818,10,187273
9819,63,204347
9820,4,282027
9821,56,219867
9822,51,215653
9823,10,181400
9824,23,371307
9825,57,213375
9826,35,251920
9827,26,205063
9828,30,255624
9829,56,176533
9830,48,192000
9831,43,160500
9832,61,194023
9833,56,225205
9834,0,221813
9835,66,201667
9836,0,227893
9837,0,154000
9838,54,121895
9839,53,147333
9840,57,211875
9841,2,213582
9842,22,183093
9843,0,204375
9844,39,206000
9845,59,225933
9846,70,281600
9847,73,295502
9848,54,166893
9849,0,236053
9850,47,192000
9851,65,189493
9852,58,203880
9853,56,98182
9854,1,238800
9855,43,301985
9856,44,173478
9857,0,196974
9858,44,173700
9859,56,204227
9860,48,187819
9861,78,158707
9862,72,160312
9863,43,234133
9864,68,208000
9865,69,225627
9866,44,211881
9867,61,220044
9868,60,255107
9869,73,184020
9870,34,166027
9871,55,135822
9872,1,222867
9873,39,286000
9874,20,195561
9875,69,345160
9876,17,193871
9877,67,202280
9878,77,240342
9879,1,222093
9880,72,239067
9881,74,246773
9882,74,181280
9883,31,235000
9884,26,196413
9885,75,235800
9886,20,214520
9887,22,228200
9888,51,245027
9889,73,386493
9890,38,337400
9891,0,184133
9892,33,255000
9893,78,205680
9894,2,228400
9895,11,198573
9896,71,207069
9897,71,254653
9898,35,207303
9899,38,194267
9900,66,221293
9901,51,279280
9902,62,257907
9903,65,298347
9904,7,204933
9905,74,163121
9906,61,219293
9907,39,262000
9908,62,180336
9909,56,176600
9910,25,350933
9911,51,172174
9912,47,196601
9913,39,216084
9914,32,249754
9915,48,197227
9916,82,165646
9917,74,243147
9918,51,193267
9919,66,173512
9920,50,191176
9921,65,193347
9922,72,255653
9923,0,332864
9924,3,289187
9925,53,202586
9926,80,250987
9927,36,165000
9928,28,220200
9929,15,194490
9930,74,180120
9931,57,257627
9932,58,265933
9933,84,198849
9934,64,203291
9935,2,230093
9936,0,229320
9937,56,177073
9938,62,225400
9939,0,216867
9940,48,183566
9941,2,235107
9942,13,211654
9943,35,177264
9944,56,226733
9945,80,140773
9946,51,240000
9947,58,257923
9948,59,235853
9949,2,294947
9950,38,227267
9951,47,213189
9952,38,260760
9953,67,326427
9954,42,195853
9955,42,240000
9956,56,178100
9957,17,154267
9958,3,229040
9959,31,278053
9960,86,287773
9961,54,249960
9962,4,391360
9963,59,199996
9964,67,190253
9965,43,233027
9966,66,248906
9967,0,160413
9968,16,187500
9969,36,203438
9970,60,165685
9971,56,195547
9972,67,305280
9973,0,255933
9974,66,237907
9975,3,168160
9976,24,199646
9977,3,318867
9978,41,317133
9979,30,328120
9980,62,204500
9981,69,166673
9982,63,132000
9983,68,262453
9984,17,288973
9985,16,223680
9986,40,200625
9987,48,169180
9988,63,256800
9989,28,178640
9990,18,290110
9991,58,269000
9992,0,204547
9993,22,242107
9994,70,240533
9995,32,204905
9996,53,274670
9997,42,189727
9998,33,224173
9999,0,304973
10000,72,186813
10001,38,213633
10002,16,409520
10003,5,190380
10004,45,231373
10005,77,181880
10006,0,275560
10007,41,249375
10008,0,190222
10009,33,253960
10010,45,236600
10011,31,347947
10012,43,264533
10013,68,176387
10014,52,204440
10015,51,287107
10016,52,106021
10017,46,291200
10018,0,182040
10019,41,196475
10020,57,188113
10021,0,246347
10022,42,356360
10023,50,243069
10024,27,281147
10025,45,305219
10026,38,318400
10027,40,286784
10028,4,209773
10029,51,180787
10030,0,204427
10031,83,189818
10032,78,199987
10033,78,186587
10034,54,281240
10035,51,300933
10036,68,335737
10037,53,244692
10038,67,226720
10039,62,245227
10040,3,269840
10041,55,252072
10042,62,177987
10043,58,298373
10044,60,353453
10045,48,251548
10046,68,164533
10047,0,207100
10048,21,237546
10049,0,160800
10050,55,163940
10051,65,247600
10052,48,213920
10053,66,148837
10054,34,226813
10055,36,212770
10056,48,185455
10057,21,306213
10058,34,174640
10059,67,230930
10060,64,292160
10061,79,182920
10062,4,261227
10063,58,230853
10064,2,219400
10065,47,349840
10066,51,278974
10067,50,180571
10068,71,174780
10069,65,169157
10070,60,189375
10071,3,169831
10072,50,149811
10073,71,215773
10074,0,155962
10075,76,194721
10076,44,240482
10077,53,216000
10078,4,200733
10079,45,189147
10080,54,199312
10081,0,225000
10082,64,206073
10083,76,160013
10084,32,299907
10085,77,243491
10086,66,270718
10087,77,155058
10088,62,265547
10089,0,224000
10090,38,185733
10091,56,209680
10092,10,254853
10093,29,305987
10094,58,236467
10095,0,189627
10096,29,264573
10097,0,224440
10098,53,204787
10099,42,202314
10100,2,238480
10101,75,238147
10102,68,214155
10103,1,310685
10104,59,187173
10105,58,197053
10106,30,191997
10107,5,281267
10108,0,232400
10109,18,334002
10110,38,210500
10111,45,166013
10112,68,187133
10113,64,213973
10114,0,137333
10115,73,168307
10116,8,161881
10117,46,206267
10118,66,211120
10119,59,270800
10120,74,323000
10121,62,157533
10122,59,225707
10123,29,194280
10124,0,270333
10125,55,276427
10126,51,235816
10127,0,225117
10128,47,194531
10129,34,216560
10130,0,140307
10131,37,286625
10132,66,186453
10133,0,174940
10134,69,260027
10135,68,216893
10136,55,238400
10137,77,173600
10138,64,219293
10139,39,223747
10140,17,278398
10141,42,334787
10142,63,208910
10143,9,236367
10144,53,312360
10145,21,170733
10146,0,227051
10147,79,170947
10148,1,188205
10149,1,324018
10150,2,204223
10151,59,190452
10152,71,164205
10153,67,240800
10154,0,274826
10155,74,182307
10156,75,258827
10157,42,177160
10158,13,255333
10159,60,255907
10160,46,256427
10161,51,177520
10162,2,252040
10163,74,235053
10164,67,296467
10165,53,232747
10166,3,217667
10167,77,204747
10168,73,193893
10169,48,116568
10170,34,201481
10171,2,348893
10172,38,155453
10173,76,180160
10174,67,323707
10175,74,221133
10176,51,206847
10177,3,278222
10178,68,239439
10179,0,162600
10180,65,167975
10181,36,238080
10182,73,163173
10183,60,277046
10184,36,230120
10185,36,193489
10186,25,248173
10187,53,241237
10188,19,189840
10189,27,220200
10190,35,224200
10191,37,235907
10192,13,158145
10193,61,175326
10194,46,186440
10195,7,304507
10196,46,154154
10197,70,256733
10198,79,252231
10199,48,278640
10200,12,283867
10201,21,190053
10202,66,204568
10203,57,143020
10204,75,224920
10205,75,161280
10206,70,123573
10207,79,175462
10208,62,179027
10209,47,184960
10210,32,166467
10211,62,325173
10212,45,203715
10213,89,197867
10214,25,209067
10215,0,218053
10216,23,224613
10217,55,207823
10218,16,206773
10219,43,247829
10220,46,173203
10221,29,238507
10222,63,174867
10223,51,141490
10224,0,236400
10225,32,282480
10226,74,191680
10227,46,292093
10228,7,262507
10229,0,217444
10230,61,292733
10231,55,209533
10232,24,164750
10233,68,229027
10234,51,240493
10235,18,206520
10236,0,255173
10237,64,213287
10238,0,221964
10239,32,206444
10240,54,244133
10241,0,260186
10242,56,226640
10243,48,159693
10244,40,200227
10245,1,284213
10246,70,336613
10247,63,181040
10248,58,210000
10249,54,255002
10250,2,235933
10251,51,120000
10252,18,501240
10253,51,236147
10254,47,271800
10255,40,355200
10256,54,236388
10257,28,261427
10258,71,192200
10259,0,280667
10260,83,199091
10261,58,195492
10262,53,141187
10263,67,175312
10264,46,295667
10265,41,249507
10266,62,286680
10267,29,216352
10268,44,206448
10269,62,149413
10270,0,180013
10271,47,216033
10272,2,323493
10273,61,263163
10274,1,257093
10275,0,283347
10276,28,289760
10277,39,311600
10278,72,229387
10279,51,180021
10280,60,190133
10281,63,147143
10282,65,365093
10283,72,228879
10284,36,210840
10285,42,173333
10286,26,366413
10287,46,239451
10288,36,392947
10289,47,267993
10290,1,236760
10291,46,230653
10292,55,286693
10293,38,264291
10294,40,339000
10295,58,221360
10296,18,216319
10297,67,303493
10298,58,245250
10299,30,196531
10300,0,309011
10301,73,186813
10302,63,148840
10303,49,374187
10304,47,202200
10305,56,187160
10306,38,271093
10307,56,258587
10308,8,204516
10309,50,310400
10310,76,189960
10311,64,219320
10312,60,426853
10313,43,321667
10314,53,153880
10315,1,310760
10316,78,182735
10317,47,198048
10318,5,231987
10319,41,248240
10320,26,286693
10321,67,258354
10322,77,221653
10323,82,162034
10324,8,159427
10325,46,173827
10326,28,155000
10327,43,219000
10328,0,326001
10329,47,190433
10330,65,219467
10331,51,221569
10332,0,259022
10333,65,245240
10334,30,178640
10335,0,347347
10336,64,294667
10337,49,166750
10338,55,143080
10339,76,238747
10340,1,184200
10341,0,293227
10342,48,184893
10343,1,213818
10344,0,286173
10345,48,197106
10346,5,192067
10347,62,256200
10348,73,146480
10349,7,398733
10350,56,186107
10351,41,179538
10352,59,255117
10353,63,228327
10354,65,237231
10355,57,177008
10356,52,214622
10357,75,220537
10358,11,201387
10359,52,329467
10360,50,165720
10361,54,204225
10362,58,208790
10363,60,224333
10364,76,288733
10365,59,368507
10366,64,212400
10367,0,185625
10368,58,350164
10369,43,177759
10370,0,129853
10371,20,173933
10372,32,253773
10373,0,254540
10374,38,236173
10375,76,275280
10376,53,179756
10377,46,171456
10378,1,268600
10379,54,223240
10380,70,157024
10381,19,295533
10382,0,226000
10383,78,204427
10384,59,255093
10385,27,209373
10386,84,247427
10387,70,231360
10388,55,227800
10389,16,169158
10390,67,248965
10391,45,391404
10392,65,184280
10393,0,253600
10394,47,225849
10395,69,188000
10396,52,230707
10397,44,237303
10398,43,161907
10399,59,218773
10400,2,178000
10401,41,195493
10402,51,165468
10403,26,235240
10404,21,277707
10405,82,216773
10406,55,336907
10407,0,233493
10408,25,236190
10409,60,177147
10410,49,183053
10411,38,290160
10412,73,141040
10413,60,226333
10414,80,207905
10415,79,230448
10416,48,184567
10417,72,245133
10418,11,243700
10419,36,237733
10420,0,194280
10421,39,235467
10422,4,168360
10423,52,235707
10424,27,156682
10425,69,226349
10426,1,223264
10427,76,178500
10428,36,190081
10429,55,271267
10430,60,243213
10431,0,315160
10432,14,300827
10433,43,220973
10434,34,261328
10435,10,167600
10436,48,197886
10437,4,193733
10438,54,219507
10439,1,331280
10440,63,224087
10441,19,137240
10442,35,172000
10443,45,184186
10444,57,240627
10445,32,245106
10446,37,182973
10447,1,154907
10448,38,256427
10449,30,512280
10450,11,254627
10451,48,269119
10452,64,236707
10453,39,210352
10454,0,202674
10455,61,267920
10456,49,212637
10457,10,330643
10458,71,261000
10459,66,255600
10460,50,217500
10461,7,309573
10462,69,109173
10463,0,260227
10464,78,218893
10465,27,192135
10466,22,174062
10467,53,186667
10468,41,203883
10469,46,164560
10470,15,204664
10471,0,232773
10472,59,168207
10473,56,239780
10474,67,258667
10475,49,192381
10476,23,211475
10477,59,217880
10478,68,278707
10479,8,271600
10480,0,272440
10481,51,172608
10482,0,270533
10483,34,233275
10484,83,254723
10485,47,265176
10486,43,213176
10487,74,241853
10488,0,286187
10489,17,217120
10490,73,189440
10491,57,200800
10492,50,236093
10493,1,186853
10494,40,250560
10495,75,111020
10496,66,208475
10497,43,298227
10498,73,165002
10499,65,262748
10500,20,237147
10501,69,211387
10502,49,215867
10503,68,217347
10504,34,345227
10505,70,361280
10506,66,185863
10507,18,201240
10508,68,236907
10509,0,239027
10510,48,277493
10511,73,253533
10512,44,233677
10513,71,271515
10514,0,291693
10515,0,274173
10516,59,276067
10517,51,206520
10518,70,213600
10519,0,185587
10520,17,368587
10521,45,209293
10522,39,180107
10523,46,184646
10524,72,184280
10525,0,232600
10526,26,205707
10527,67,199720
10528,30,236304
10529,52,230800
10530,71,388800
10531,39,245787
10532,62,233160
10533,56,183695
10534,58,185487
10535,45,267427
10536,77,261640
10537,40,182660
10538,44,202549
10539,44,153617
10540,51,162442
10541,0,246400
10542,72,271560
10543,57,207429
10544,34,373853
10545,13,276627
10546,73,152440
10547,77,336000
10548,54,185345
10549,77,249813
10550,61,216765
10551,60,187720
10552,1,246952
10553,63,202154
10554,2,512000
10555,45,258133
10556,56,271720
10557,60,161946
10558,52,237680
10559,62,213471
10560,6,227370
10561,43,297613
10562,0,271067
10563,69,239227
10564,50,192053
10565,59,185587
10566,0,188467
10567,52,269360
10568,2,250545
10569,62,199840
10570,58,221760
10571,21,369267
10572,0,252093
10573,53,205333
10574,0,165645
10575,67,167680
10576,30,283200
10577,40,247147
10578,65,247347
10579,73,195307
10580,64,181291
10581,72,280070
10582,6,250227
10583,83,196400
10584,51,169233
10585,29,265467
10586,61,314840
10587,0,251716
10588,30,176880
10589,61,218467
10590,51,173325
10591,38,304360
10592,51,150742
10593,57,302013
10594,3,199067
10595,47,164153
10596,42,180960
10597,0,239933
10598,80,157494
10599,0,242312
10600,21,251733
10601,52,161600
10602,78,172916
10603,69,193892
10604,60,281347
10605,0,262515
10606,21,147500
10607,78,201227
10608,45,226280
10609,65,268000
10610,73,178267
10611,24,295520
10612,69,205707
10613,32,199080
10614,38,189885
10615,36,149707
10616,71,134467
10617,11,166138
10618,10,253093
10619,16,220067
10620,40,222106
10621,48,199587
10622,0,225227
10623,44,193560
10624,80,207030
10625,44,203773
10626,63,223921
10627,32,190668
10628,71,267267
10629,47,208450
10630,73,261933
10631,40,202500
10632,52,266867
10633,16,168333
10634,13,215672
10635,51,236362
10636,44,233493
10637,63,164820
10638,54,209477
10639,1,234053
10640,46,182827
10641,62,264493
10642,43,204387
10643,77,343150
10644,17,123267
10645,54,316133
10646,28,203093
10647,0,274135
10648,70,276333
10649,52,299853
10650,34,220670
10651,52,192593
10652,2,324067
10653,2,270627
10654,29,325200
10655,68,223620
10656,2,250810
10657,0,223147
10658,5,222461
10659,74,193253
10660,40,284373
10661,1,227400
10662,0,223927
10663,55,184705
10664,84,190440
10665,40,278240
10666,74,135920
10667,59,163492
10668,49,199787
10669,19,176594
10670,8,231507
10671,49,221274
10672,51,252600
10673,60,212576
10674,51,186929
10675,73,181573
10676,65,291818
10677,61,168613
10678,71,205320
10679,65,206429
10680,51,214347
10681,85,206459
10682,65,271105
10683,56,215045
10684,7,305707
10685,79,287693
10686,0,182427
10687,52,249507
10688,51,211436
10689,26,142859
10690,3,372707
10691,42,249960
10692,68,234093
10693,19,263127
10694,0,214787
10695,50,269027
10696,54,273320
10697,55,235360
10698,0,266213
10699,73,227880
10700,64,273548
10701,38,249160
10702,2,252920
10703,55,228013
10704,59,185600
10705,68,239400
10706,49,308000
10707,0,263200
10708,67,224597
10709,26,244619
10710,75,264333
10711,48,110155
10712,1,277200
10713,58,309773
10714,53,201240
10715,16,179069
10716,0,198120
10717,53,192042
10718,37,199000
10719,64,171500
10720,65,246240
10721,60,223299
10722,0,190280
10723,80,259453
10724,74,263573
10725,75,223253
10726,45,192741
10727,55,182813
10728,3,230581
10729,67,258027
10730,30,78733
10731,8,226987
10732,23,242609
10733,36,180667
10734,47,268438
10735,31,371907
10736,18,172975
10737,0,363399
10738,0,452375
10739,57,195027
10740,50,508120
10741,52,183760
10742,3,209493
10743,48,241733
10744,63,275907
10745,70,161507
10746,57,235227
10747,71,202347
10748,35,286440
10749,67,215160
10750,57,221707
10751,49,324413
10752,18,208026
10753,3,168987
10754,63,174533
10755,73,347526
10756,56,208296
10757,0,204600
10758,56,275500
10759,53,259293
10760,18,210938
10761,26,255720
10762,50,220549
10763,39,221893
10764,55,200979
10765,33,201495
10766,1,215440
10767,53,222200
10768,63,201693
10769,69,193911
10770,54,167093
10771,1,280667
10772,0,238107
10773,44,336827
10774,55,231467
10775,0,210133
10776,46,196000
10777,22,356400
10778,62,189491
10779,61,203107
10780,49,166080
10781,66,283573
10782,44,272360
10783,30,262107
10784,54,222857
10785,69,221227
10786,52,162462
10787,73,269907
10788,16,239733
10789,58,225333
10790,9,163527
10791,24,228373
10792,40,205143
10793,72,222302
10794,55,196893
10795,11,253827
10796,27,238747
10797,33,202667
10798,69,237573
10799,17,193672
10800,59,258333
10801,50,180960
10802,0,219375
10803,46,216413
10804,56,201507
10805,40,270476
10806,16,199849
10807,75,252269
10808,7,268867
10809,64,232533
10810,32,216067
10811,33,298093
10812,62,271406
10813,64,252200
10814,49,214048
10815,37,270293
10816,66,235566
10817,13,197867
10818,51,242848
10819,57,198720
10820,5,262627
10821,28,207987
10822,0,301680
10823,56,260571
10824,36,241000
10825,65,189093
10826,37,244918
10827,21,341101
10828,14,205473
10829,52,343000
10830,35,191719
10831,7,232120
10832,41,197634
10833,51,182934
10834,55,219040
10835,45,140000
10836,70,276160
10837,5,247493
10838,60,453360
10839,7,189338
10840,35,217560
10841,42,237200
10842,0,243160
10843,4,275797
10844,2,196707
10845,39,231027
10846,75,204727
10847,3,239760
10848,56,235053
10849,67,223480
10850,42,167509
10851,0,268533
10852,0,340590
10853,61,195867
10854,41,362600
10855,52,147351
10856,39,137555
10857,70,212013
10858,3,298307
10859,2,260000
10860,52,150707
10861,46,184680
10862,45,208125
10863,55,269401
10864,1,247133
10865,47,159344
10866,25,235707
10867,4,314236
10868,9,237533
10869,55,207714
10870,0,329947
10871,54,283373
10872,24,170625
10873,60,213445
10874,12,160966
10875,19,245053
10876,81,220396
10877,0,220741
10878,14,289173
10879,70,207059
10880,72,230693
10881,50,330933
10882,66,279440
10883,75,237707
10884,80,245493
10885,72,284040
10886,48,169000
10887,57,204693
10888,55,187600
10889,0,184918
10890,71,207267
10891,48,244208
10892,40,204000
10893,12,199849
10894,57,238045
10895,51,248364
10896,0,191053
10897,21,193143
10898,18,192960
10899,82,251929
10900,56,222760
10901,45,163853
10902,46,200294
10903,77,190627
10904,35,212560
10905,55,185681
10906,59,236627
10907,78,198160
10908,41,202667
10909,56,240000
10910,55,219777
10911,0,202062
10912,61,258293
10913,61,197235
10914,0,233680
10915,45,226613
10916,50,298867
10917,58,308933
10918,26,158210
10919,65,227787
10920,71,216467
10921,3,221440
10922,34,253013
10923,86,220492
10924,62,166875
10925,18,288765
10926,0,197685
10927,25,229640
10928,59,174612
10929,5,224373
10930,60,249960
10931,26,227600
10932,14,212307
10933,47,345133
10934,61,235667
10935,34,176240
10936,32,359957
10937,66,187493
10938,54,306533
10939,6,204520
10940,61,170800
10941,36,230120
10942,0,175613
10943,62,194092
10944,0,115200
10945,0,283573
10946,55,277500
10947,26,252347
10948,40,282721
10949,36,313827
10950,0,202412
10951,1,175440
10952,57,190311
10953,48,274351
10954,65,199387
10955,51,465333
10956,71,302347
10957,35,170520
10958,13,236000
10959,29,183760
10960,9,253067
10961,76,183138
10962,54,236820
10963,54,308929
10964,0,343588
10965,6,237973
10966,68,145636
10967,43,193920
10968,1,226120
10969,34,324027
10970,4,206327
10971,49,201533
10972,9,220573
10973,45,358604
10974,20,84068
10975,30,208696
10976,47,298093
10977,2,180923
10978,72,218920
10979,66,211293
10980,48,138750
10981,71,299333
10982,68,289600
10983,38,379853
10984,21,230860
10985,50,260267
10986,72,211785
10987,74,145747
10988,40,213000
10989,79,122067
10990,57,192720
10991,68,258560
10992,48,205200
10993,74,236571
10994,65,259307
10995,21,205947
10996,55,227984
10997,47,201467
10998,61,237000
10999,59,273507
11000,1,219333
11001,7,166573
11002,76,249040
11003,24,112973
11004,55,256198
11005,70,179893
11006,52,185133
11007,62,283225
11008,46,247600
11009,43,257000
11010,81,201072
11011,55,233857
11012,38,168920
11013,70,230200
11014,69,234791
11015,72,235533
11016,70,259267
11017,53,269589
11018,1,182293
11019,55,209318
11020,62,182005
11021,50,145801
11022,81,175602
11023,39,222798
11024,47,239880
11025,3,153508
11026,0,411133
11027,45,166500
11028,52,427280
11029,52,214113
11030,0,227000
11031,2,207893
11032,25,232067
11033,0,180480
11034,56,192720
11035,40,177329
11036,26,315733
11037,49,187940
11038,64,197880
11039,0,186666
11040,59,233613
11041,40,260400
11042,64,240508
11043,0,255000
11044,0,193893
11045,5,159727
11046,33,209659
11047,9,144947
11048,44,256000
11049,2,227040
11050,0,454853
11051,66,197171
11052,0,259080
11053,0,203413
11054,0,211427
11055,42,202307
11056,0,412880
11057,0,310800
11058,15,265920
11059,3,255080
11060,72,179072
11061,32,220632
11062,12,272507
11063,60,208667
11064,41,171493
11065,23,299067
11066,55,191429
11067,3,237293
11068,58,202787
11069,25,203000
11070,48,255861
11071,49,170769
11072,52,189661
11073,61,190253
11074,51,242000
11075,70,215238
11076,60,240600
11077,12,341160
11078,0,320973
11079,41,265667
11080,55,179507
11081,2,263840
11082,3,218480
11083,32,189053
11084,56,176190
11085,49,183183
11086,10,263827
11087,2,188160
11088,62,250616
11089,35,178865
11090,56,276968
11091,35,254000
11092,22,401493
11093,65,337506
11094,5,237581
11095,46,194760
11096,16,212693
11097,44,222173
11098,59,411125
11099,57,214707
11100,4,208500
11101,83,243725
11102,15,179405
11103,48,194211
11104,7,172724
11105,68,195502
11106,50,218987
11107,60,244560
11108,43,173108
11109,79,181263
11110,46,230533
